,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex,Ra_ex,M_Co,Cn_Co,E corr (V)
611,24.46273,1.73612,651.92,1093.9399999999998,924.92,1366.9399999999998,32.7592,5.005380000000001,8.6984,128.27,1016.1099999999999,24.796081179999998,160.4,2.4775e-05,1.58194,1.4102730000000002e-05,259.07,2.4925,44.72,16.904,44.75,2.0,1.3069,0.023700000000000002,736.2210000000001,1447.647,7704.496999999999,23060000.0,4.389999999999e-08,145.49,141.35,323.31899999999996,323.31899999999996,521.4576000000001,194.31,0.06667000000000001,0.0001027,12.079999999999998,8.0,2.462996537100001,0.00034990559999999984,364.9536,1536.8364,364.9536,1536.8364,0.7877073600000003,0.005391975599999994,0.00025344000000000045,7.2171,1498.0778999999998,0.002456403265047616,15.84,6.187499999999998e-14,0.0004201164000000008,1.3955844770999999e-12,85.6251,0.00556875,7.7616000000000005,0.912384,6.1875,0.0,0.0009513900000000002,0.055607310000000014,216.5566590000003,922.7600909999998,78745.51169100002,356400000000.0,9.899999999999994e-19,23.7699,12.1275,560.3044590000002,560.3044590000002,14.115594239999993,9.5139,0.0013334210999999998,7.2171e-10,0.6335999999999999,0.0,0,0.0,2,0.0,-1.54
555,25.760729101,1.861748,656.6100000000001,1185.434,929.6175000000001,1458.434,32.84212,4.997128,8.802,138.188,1003.7360000000001,24.803356232504004,161.7108,2.4550600000000005e-05,1.694074,1.3823711999999999e-05,259.044,2.5138000000000007,46.72,17.852,46.822,2.068,1.3242600000000002,2.625,727.5624,1465.1262000000004,7409.3392,23446480.0,5.528399999999064e-08,144.324,140.592,327.87034000000006,327.87034000000006,523.34238,195.642,0.613818,0.0017368000000000001,12.582,8.02,145.84141893042457,0.440321768496,2758.90702,137166.76564399997,2758.9637387499997,137166.76564399997,16.3955043056,0.05897549561600001,0.296196,1537.8006560000001,8468.006304,0.0855103529123678,575.59432336,2.43113964e-12,0.37695194852400005,1.3823871280560007e-12,26.970064,0.06806356,69.28160000000001,45.770095999999995,121.726316,0.071376,0.004816052400000001,108.421875,1600.707306240001,8190.025213560001,1533747.7227833597,17633713209600.0,1.3125575344000213e-14,74.227024,55.84953600000001,1625.9925728844,1625.9925728844,5557.731721335601,47.469836,24.347216896876002,4.3478445760000004e-05,23.427276000000003,0.0996,0,0.0,0,0.619990257295957,-1.39
877,26.48958884,1.98472,657.8059000000001,1116.77,930.8104,1389.77,33.049400000000006,5.02751,8.731499999999999,131.17,988.41,24.840660833959998,155.84699999999998,2.4789e-05,1.8038,1.3831865e-05,267.2,2.56,46.46,18.9,48.61,2.03,1.3217,0.29600000000000004,741.1800000000001,1457.0539999999999,7513.334999999999,22384200.0,6.526999999999079e-08,145.74,140.89999999999998,325.4476,325.4476,524.5095,194.22999999999996,0.23865000000000003,0.0002004,12.94,8.36,96.9587594842628,1.2178831615999999,12758.480552190002,60566.697100000005,12756.33672384,60566.697100000005,3.64492164,0.021605469899999983,0.32908275000000003,712.0611,19124.441899999998,0.05973796901347525,467.195491,2.9871789999999996e-12,0.9586567600000001,1.4631016042750003e-12,1758.0800000000002,0.1814,73.02839999999998,123.56999999999998,343.73789999999997,0.0491,0.003988109999999997,8.673984,1035.4547999999995,3122.2832839999987,940169.713275,10203834360000.0,2.6532457100000408e-14,47.1724,34.87,3340.344978240001,3340.344978240001,1406.42482275,5.237100000000001,1.7684007275000002,6.7079584e-07,17.816400000000005,3.1304,0,0.0,1,0.0,-1.5369
665,25.243478021500003,1.83785364,653.4009514,1190.0401599999998,926.4157884,1463.04016,32.561512400000005,4.981248580000001,8.821127,139.51362000000003,1006.5050399999999,24.783817108009004,163.16626999999997,2.4618904e-05,1.67034452,1.3781676290000002e-05,259.83686000000006,2.52296,46.91150000000001,17.7546,46.80132,2.0691800000000002,1.3273198000000002,2.805764,727.2688380000002,1470.3134840000002,7391.38306,23694342.96,1.1003633999999068e-07,143.7353,140.18738,327.39252600000003,327.39252600000003,519.1221374,195.87282000000002,0.15441098,0.001882805,12.369520000000001,8.026200000000001,80.65278751128739,0.2565793202587504,1359.6992026968378,145706.28670717438,1362.8931706984256,145706.2867071744,4.725529852646241,0.029692380347983605,0.711363299871,1929.9875744955998,5651.2247745984,0.05125267387431142,497.3949432871,1.2552086387840003e-12,0.20578689958596963,1.4479687650168364e-12,143.4990053404,0.0327003384,67.51686775,27.212218840000002,86.80732625759998,0.0690741276,0.005552006527960001,115.85128877630403,1659.4965251297567,8423.002060581744,1607578.4464466362,16618862937738.438,1.5238271119339403e-11,56.69379391,49.0582287356,1088.4015665793238,1088.4015665793238,3911.0967396535225,54.1794052476,0.8314781805154396,4.938055318197499e-05,12.542934969599997,0.15571356,0,0.0,0,0.619990257295957,-1.559
149,25.82510931,1.827720344,643.2682368600001,1114.3462240000001,916.27065216,1387.3462240000001,32.85404586,5.0102697240000005,8.672626600000001,130.60852400000002,1007.070094,24.80670235494,158.50251400000002,2.47549144e-05,1.6710474120000003,1.402031001e-05,256.63468200000005,2.4838980000000004,45.209326000000004,17.016102000000004,45.080510000000004,2.032204,1.3204663,1.7277446,737.2314318000001,1450.0736322,7655.5762506,22776182.2,4.506273199999016e-08,145.0,140.96779600000002,320.89571950000004,325.16258848,522.0799342000001,193.14659400000002,0.071968814,0.00010161020000000001,12.611876,8.16102,141.1951870962013,0.4918720166405216,2769.0315809667377,36218.75206494182,2767.044926941088,36218.75206494182,2.0697713012168606,0.009198983560963814,0.04578547697243997,415.77649054142404,10215.532048831165,0.014874780386538021,137.02373367980402,1.2420696867264003e-13,0.46300105733610236,8.05606557238e-14,692.0260967588761,0.015842725596,2.677420625724,0.015842725596,0.39606813990000006,0.063370902384,0.006693551564309999,182.40189417717087,13.415778461948783,23.973370799123273,363451.549779666,3060973012403.16,6.901091269619694e-17,0.0,0.063370902384,0.11981061231975002,1089.501349523771,61.09604541567018,44.502216199164,0.0049151897734334045,1.5842725596000004e-10,22.876895760624,1.5842725596000002,0,0.0,0,0.613,-1.6721
462,26.059842155000002,1.9825640000000002,641.4748000000001,1126.3380000000002,914.4853,1399.338,32.91514,5.0120960000000006,8.70568,132.644,990.462,24.80315616012,160.73000000000005,2.4959999999999998e-05,1.806758,1.3694846e-05,265.444,2.5060000000000002,46.874,18.2908,48.220000000000006,2.0300000000000002,1.3319800000000002,1.2797399999999999,739.3462000000002,1472.3734000000002,7421.4344,23222000.0,4.4039999999991096e-08,144.168,139.71,321.75810000000007,321.75810000000007,516.61562,194.992,0.11031400000000001,0.0010155399999999999,12.766,8.4,65.11924481929442,1.135286617904,2128.9008729600005,61590.811756,2126.4086069100013,61590.811755999996,3.8832101804000008,0.024554750783999994,0.19291893759999995,799.8812639999999,15810.788556000001,0.01843254594815865,235.4171,1.2399999999999996e-12,0.963642015436,1.608884462284e-12,918.570864,0.002964,51.886123999999995,27.98815536,168.39159999999998,0.0291,0.007033079599999997,52.5609993324,1949.3476455599994,6929.870312439998,1273702.7063366398,8212716000000.0,1.8918400000013108e-17,26.339776,27.225899999999996,442.84603539,442.84603539,415.38465341560044,29.767936,0.04191252340400001,2.5990332308400002e-05,12.531244000000003,3.8400000000000003,0,0.0,1,0.0,-1.61
698,24.9167895596,1.8330506,654.1517440000001,1180.4317,927.160624,1453.4317,32.504567,4.9776598,8.836329999999998,138.2674,1008.7723,24.785848390208404,163.43337000000002,2.465519e-05,1.6632254000000002,1.373718325e-05,259.3202,2.5263940000000003,47.1245,17.9629,47.1203,2.0700000000000003,1.3283800000000003,2.646,727.6302000000001,1471.6164099999999,7404.800029999999,23739302.0,5.1643599999990663e-08,143.709,139.956,328.35867900000005,328.35867900000005,521.1929930000001,195.85670000000002,15.467171899999999,0.01412344,12.2425,8.0205,45.210829690904134,0.26243393163964,1908.4719638384643,117898.34233511002,1908.582765210624,117898.34233511002,4.6509536325109995,0.02960737186396,0.3013431311,1546.74629724,3635.8636527099998,0.07589288840625036,472.4960594431,5.701850639000001e-13,0.18975628839484002,1.1723083161444381e-12,114.83007196,0.05614971676400001,75.56759975,47.38832359,128.54622791000003,0.0733,0.0052772956000000015,106.428684,1516.664775960001,7883.4589157119,1525659.624668999,16073962592796.0,1.1974735379040142e-14,65.027119,31.053864000000004,1700.7219763849591,1700.7219763849591,12869.02115619195,57.651165109999994,90267.49876376755,0.05728810023256641,7.19329375,0.10207975000000002,0,0.0,0,0.619990257295957,-1.523
381,25.84358044,1.95738,649.0459000000001,1094.2199999999998,922.0504,1367.22,32.9321,5.01779,8.704499999999998,128.64999999999998,995.6299999999999,24.82363243076,157.277,2.4931000000000002e-05,1.7772400000000002,1.3772895e-05,263.91999999999996,2.535,46.5,18.81,48.419999999999995,2.02,1.3226000000000002,0.0,742.557,1459.761,7570.861999999999,22596200.0,6.00099999999907e-08,145.07,140.40999999999997,325.00960000000003,325.00960000000003,523.9897000000001,194.22999999999996,0.22648000000000001,0.0001955,12.67,8.35,57.631272826708766,1.1558787756,5144.74232019,10415.2716,5142.677331840001,10415.2716,2.3442405900000005,0.012636825899999992,0.25715475,86.64750000000001,14315.633100000001,0.03213923467095472,272.53817100000003,9.537389999999998e-13,0.8990837424000001,1.093935251475e-12,718.7136,0.12127500000000001,72.75,123.0939,341.4636,0.0396,0.0038852399999999973,0.0,834.3618509999994,2347.7699789999983,631163.6053559999,5925589560000.0,2.39617899000003e-14,2.8251,10.5219,3324.9173918399997,3324.9173918399997,1382.70073491,5.237100000000001,1.7577170496,6.693547500000001e-07,10.961099999999998,3.1275,300,10.0,1,0.0,-1.54
828,24.847626287,1.8327924,650.17617,1134.4979999999998,923.18202,1407.4979999999998,32.614758,4.9898408000000005,8.769649999999999,133.19119999999998,1009.147,24.787895903347998,161.43110000000001,2.4783859999999996e-05,1.6658992,1.38004625e-05,260.80400000000003,2.5187999999999997,46.391000000000005,17.8156,46.7764,2.0363999999999995,1.3228980000000001,1.30172,734.36086,1464.42358,7533.611379999999,23324260.8,9.865419999999051e-08,144.2042,140.217,324.72560999999996,324.72560999999996,518.473412,195.00560000000002,0.11716460000000001,0.00102567,12.2314,8.104999999999999,17.922880922033865,0.38004972170224,1663.5990242311,63066.301995999995,1663.0684173196,63066.301995999995,1.3321563414360005,0.010769280655360002,0.5367513775000001,826.5946425599999,4777.971391,0.01944990903092712,250.70782279000002,4.762775004e-13,0.29318502223935994,7.871702178437502e-13,256.747584,0.041471560000000005,50.000119,39.70959664,121.54320304000001,0.04147504,0.003816461596,56.0628170416,1016.6333220604001,4562.5002539836,907996.6370084954,8577211336783.359,1.2700653258622365e-11,22.316902359999993,14.827910999999999,1209.7133952279,1209.7133952279,815.2380207182562,29.623568639999995,0.53326814590684,2.6166979551099996e-05,3.400254039999999,0.9639749999999999,0,0.0,0,0.899685110211426,-1.464
215,24.9167895596,1.8330506,654.1517440000001,1180.4317,927.160624,1453.4317,32.504567,4.9776598,8.836329999999998,138.2674,1008.7723,24.785848390208404,163.43337000000002,2.465519e-05,1.6632254000000002,1.373718325e-05,259.3202,2.5263940000000003,47.1245,17.9629,47.1203,2.0700000000000003,1.3283800000000003,2.646,727.6302000000001,1471.6164099999999,7404.800029999999,23739302.0,5.1643599999990663e-08,143.709,139.956,328.35867900000005,328.35867900000005,521.1929930000001,195.85670000000002,15.467171899999999,0.01412344,12.2425,8.0205,45.210829690904134,0.26243393163964,1908.4719638384643,117898.34233511002,1908.582765210624,117898.34233511002,4.6509536325109995,0.02960737186396,0.3013431311,1546.74629724,3635.8636527099998,0.07589288840625036,472.4960594431,5.701850639000001e-13,0.18975628839484002,1.1723083161444381e-12,114.83007196,0.05614971676400001,75.56759975,47.38832359,128.54622791000003,0.0733,0.0052772956000000015,106.428684,1516.664775960001,7883.4589157119,1525659.624668999,16073962592796.0,1.1974735379040142e-14,65.027119,31.053864000000004,1700.7219763849591,1700.7219763849591,12869.02115619195,57.651165109999994,90267.49876376755,0.05728810023256641,7.19329375,0.10207975000000002,0,0.0,0,0.619990257295957,-1.523
473,46.33112542799999,4.39647,568.6413419999999,1073.6925999999999,841.7135519999999,1346.6925999999999,37.657014000000004,5.3710156,8.108457999999999,130.9457,681.2835,25.131526568344,139.0314,2.694667e-05,4.0395334,1.23218397e-05,337.04630000000003,2.5277249999999998,55.7146,29.314680000000003,74.6955,2.0242,1.457951,0.8198890000000001,809.11661,1566.8510899999999,5592.921969999999,19860760.0,6.351319999999986e-08,147.3185,134.5687,306.18396,306.18396,511.279068,195.3547,0.6077011,0.00034028700000000004,21.6682,12.838199999999999,438.91162991698724,7.1629950526999995,39132.46978969904,145697.09150524,39110.9407469033,145697.09150524,20.584053463804004,0.11658695115663992,0.704966282236,1598.9703515099998,96781.64672774999,0.12503013651055472,895.3436140399999,1.4582244911099998e-11,6.11062346028444,1.5455661732803906e-11,8167.627356309999,0.17506257437499997,220.72034684,179.76264849760003,1064.9025797500003,0.02361436,0.03815593159899998,20.776312557679,10014.937517107897,30801.389946811883,3890775.4604063183,19925220222400.0,6.42747922576016e-15,212.51465774999997,244.06048031,3729.2045720184005,3729.2045720184005,367.1529787313762,40.16048791,0.26271161135879006,4.874180763100001e-08,82.93810876,24.75602076,0,0.0,1,0.0,-1.259
596,28.34674,2.05952,648.2012,1122.8799999999999,921.2072,1395.88,33.815,5.0684000000000005,8.613999999999999,130.78,978.1199999999999,24.8664512,155.54,2.4712e-05,1.88956,1.392278e-05,266.18,2.4745999999999997,45.739999999999995,18.02,47.44,2.02,1.3202,1.0,740.356,1453.79,7464.657999999999,22332000.0,5.6519999999991e-08,146.1,141.44,319.65919999999994,319.65919999999994,533.2004,193.99999999999997,1.08322,0.000336,13.679999999999998,8.4,338.84824215239996,1.6197687296,4874.241154560001,81060.4656,4871.49796416,81060.46560000001,32.837217,0.10939115999999999,0.11670399999999995,488.49159999999995,28001.0256,0.14436085677055988,453.08840000000004,5.779455999999999e-12,1.4641136464,1.7976022515999998e-12,886.4676000000001,0.03161284,27.8324,26.019599999999997,153.1264,0.0196,0.005097959999999998,49.0,1968.5564639999993,6558.452099999999,1164264.835636,10152976000000.0,6.956569600000238e-15,73.57,86.2464,157.20004335999997,157.20004335999997,8561.85015184,8.077935669463161e-28,46.89876529160001,2.328604e-06,56.21759999999999,3.8400000000000003,0,0.0,1,0.0,-1.6881
601,28.34674,2.05952,648.2012,1122.8799999999999,921.2072,1395.88,33.815,5.0684000000000005,8.613999999999999,130.78,978.1199999999999,24.8664512,155.54,2.4712e-05,1.88956,1.392278e-05,266.18,2.4745999999999997,45.739999999999995,18.02,47.44,2.02,1.3202,1.0,740.356,1453.79,7464.657999999999,22332000.0,5.6519999999991e-08,146.1,141.44,319.65919999999994,319.65919999999994,533.2004,193.99999999999997,1.08322,0.000336,13.679999999999998,8.4,338.84824215239996,1.6197687296,4874.241154560001,81060.4656,4871.49796416,81060.46560000001,32.837217,0.10939115999999999,0.11670399999999995,488.49159999999995,28001.0256,0.14436085677055988,453.08840000000004,5.779455999999999e-12,1.4641136464,1.7976022515999998e-12,886.4676000000001,0.03161284,27.8324,26.019599999999997,153.1264,0.0196,0.005097959999999998,49.0,1968.5564639999993,6558.452099999999,1164264.835636,10152976000000.0,6.956569600000238e-15,73.57,86.2464,157.20004335999997,157.20004335999997,8561.85015184,8.077935669463161e-28,46.89876529160001,2.328604e-06,56.21759999999999,3.8400000000000003,410,16.0,1,0.0,-1.6778
66,24.640099903899998,1.83291068,653.2598224,1198.4645219999995,926.2597896500001,1471.464522,32.34960062,4.9646728179999995,8.866166,140.42655,1009.164892,24.7683660695752,164.82130400000003,2.46612749e-05,1.660685736,1.3664991730199998e-05,258.64476999999994,2.5330135,47.57868500000001,18.090321000000003,47.469745,2.08173,1.33299475,3.1148919999999998,725.9303496,1477.6824672,7349.127123699999,23998893.0,4.9260328999990763e-08,143.094896,139.53126699999999,329.48043419,329.48043419,514.2224685300001,196.356799,0.131628803,0.002317325,12.132039,8.022189999999998,5.4090319305090855,0.1997153425519376,1492.6332775014582,141315.6708933115,1494.3839968262528,141315.6708933115,1.3120110598956163,0.014291757415938888,0.363134660444,1869.3618850975,2170.197661428336,0.02093502959721899,487.14184973958396,2.5390003662999015e-13,0.12296682123813828,1.249717356307571e-12,34.5780916471,0.054960358817749994,87.247398670775,49.30171911695899,137.98638463497502,0.08411020709999999,0.006346577972437501,123.44549302833602,1737.7185330017805,9068.948902560925,1756766.1021884545,17583874754551.0,1.0178699447811854e-14,50.67868274918399,27.061624374711,1809.6736935411786,1809.6736935411786,1553.6801299720605,66.91518747359899,0.7365971181097871,6.0628900344375005e-05,0.935144702479,0.11640760389999999,0,0.0,0,0.087,-1.536
430,25.53725,1.9000599999999999,643.0859,1084.51,916.0903999999999,1357.51,32.9388,5.0177700000000005,8.659499999999998,127.72999999999999,1001.04,24.808390199999998,158.79999999999998,2.4962e-05,1.7335800000000001,1.383919e-05,264.56,2.5,45.75,17.779999999999998,46.89,2.0,1.3202,0.0,742.7610000000001,1459.178,7615.709,22820000.0,4.4449999999990594e-08,144.91,140.43,319.3065,319.3065,520.288,194.0,0.09411,0.0001135,12.540000000000001,8.299999999999999,49.09622868749999,0.8491846763999998,1545.6878481900003,974.5299,1543.6764998400006,974.5299,2.3361945600000005,0.012637577099999991,0.053034749999999964,2.3571,11623.238399999998,0.009666082851959943,46.56,8.485559999999997e-13,0.7234317036000001,6.780279339e-13,672.3264,0.0,18.1875,19.671599999999998,115.4979,0.0,0.003363959999999997,0.0,828.1769789999993,2324.006315999998,442542.90861899994,1047600000000.0,6.54750000001746e-18,0.2619,10.505099999999999,86.27575274999995,86.27575274999995,20.281536000000052,0.0,0.031293237900000014,5.892750000000001e-09,9.4284,2.9099999999999997,0,0.0,0,0.619990257295957,-1.728
595,27.14737,2.0068,644.4912,1102.78,917.4971999999999,1375.78,33.4217,5.04638,8.629999999999999,129.21,986.42,24.8403024,156.97,2.4863999999999998e-05,1.8364999999999998,1.3856850000000001e-05,266.13,2.4873000000000003,45.87,18.029999999999998,47.48,2.01,1.3219,0.5,742.402,1457.8970000000002,7520.6849999999995,22546000.0,5.055999999999089e-08,145.49,140.83999999999997,319.2106,319.2106,526.6122,193.99999999999997,0.59385,0.00022700000000000002,13.199999999999998,8.4,203.2559974731,1.3729505599999998,3470.719958560001,41577.2316,3468.021288160001,41577.2316,18.11470011,0.06351865559999999,0.09359999999999995,248.26590000000004,21738.3436,0.07924180980223991,259.30910000000006,3.472704e-12,1.2121879500000001,1.3505065274999998e-12,886.8331000000001,0.01596771,25.933099999999996,25.9891,152.7696,0.0099,0.004771389999999998,24.750000000000004,1534.890395999999,4829.4584909999985,877258.516275,5813484000000.0,3.5181264000001322e-15,37.3299,50.4144,135.72547163999997,135.72547163999997,4337.71108716,8.077935669463161e-28,23.7095127275,1.1800709999999998e-06,34.56,3.8400000000000003,0,0.0,1,0.0,-1.6988
